,audspec_lengthL1norm_sma_amean,pcm_fftMag_spectralFlux_sma_amean,pcm_fftMag_spectralVariance_sma_amean,pcm_fftMag_mfcc_sma[1]_amean,voicingFinalUnclipped_sma_de_stddev,logHNR_sma_de_stddev,audspec_lengthL1norm_sma_de_stddev,pcm_zcr_sma_de_stddev,pcm_fftMag_spectralCentroid_sma_de_stddev,pcm_fftMag_psySharpness_sma_de_stddev,v,a,song_id
21,-1.0248388339643701,-0.731576782329455,-0.745797395687518,0.944048484484063,-0.559015538532451,-0.8199999411454341,-0.7556508371658041,-0.7808866387647591,-0.7382653996751251,-0.7360487565520171,-0.115916666666667,-0.13948333333333301,1019
22,1.1168523924551998,-0.327364998075167,-0.4323191711055329,0.27876527347017893,-0.291312440162277,-0.802559765210658,1.7019347837342098,-0.3692292572653089,-0.263953218300726,-0.36377832262315707,0.127419752333333,0.34081591833333297,102
23,-0.576128373958231,-0.8275462408714309,-0.46508268417934095,-0.023649018209325,-0.469875103320769,-0.8513385015575491,-0.503951807221266,-0.506564248421478,-0.54316221466452,-0.522534850189341,-0.13321666666666698,-0.0577,1020
24,-0.042823758762327004,-0.128103559984318,-0.39945595305345705,-0.08129222640745899,-0.535720672428661,-0.848685143661311,-0.647404102274048,-0.3595240490127629,-0.5400327442063629,-0.510238653826325,0.324383333333333,0.301433333333333,1021
25,-0.959685860726435,-0.8715372100671321,-0.5716503176363891,0.770987957988773,-0.5762988262868771,-1.02685327377834,-0.580989377767743,-0.35355572320945,-0.53712318998636,-0.5094062367202371,-0.22178333333333303,-0.08625,1022
26,-0.652330925863229,-0.7466617693466421,-0.830896612066091,2.0258921041813798,-0.621291732995407,-1.07141469617788,-0.877548623359,-0.9266169745390229,-0.7906520729389159,-0.727487519801991,-0.3012,-0.2604,1023
27,-1.07331061549465,-0.9233119668310699,-0.597215568597209,0.886940596183786,0.38827770605113,2.01837849968813,-1.09733280573164,0.6694807458718349,-0.49332860195435596,-0.530564470383998,-0.28045,-0.14831666666666699,1024
28,0.481058359852738,-0.326460330423639,0.049343484510640995,-0.948626447439927,0.476197039410597,1.5491855070524199,-0.38103734786764004,-0.33930660273304203,-0.237351395955291,-0.32581686364827195,0.252,0.5326166666666671,1025
29,-1.2317057220319598,-1.1820175040218301,-0.777410158875297,0.6530914864115229,-0.8835468384864691,-0.911650126843055,-0.951914008053175,-0.7372525252300121,-0.662080476112638,-0.6339724977684499,-0.21288333333333304,-0.4007166666666671,1026
30,0.192756560909013,-0.328874924832759,-0.087787085021925,-0.518772265291873,-0.32230964102619203,0.341664964861335,-0.740683847765754,-0.173240002803795,-0.21708586517262302,-0.237468518802066,0.080833333333333,0.1244,1027
31,0.595890361706106,-0.17591711863343498,0.010363027507584,-0.504607271268536,-0.163472469326556,0.760766612727379,-0.6231092056453771,-0.18498176312174303,-0.272043549887291,-0.292417744180813,0.12641666666666698,0.30608333333333304,1028
32,-0.272657717947974,-0.364490434787001,-0.08131670397131,-0.8353777783186509,0.11888385127019599,0.5268414520601811,-0.16849162889786198,0.5384371400339439,0.6116371704242429,0.550299802411241,-0.039966666666667,0.05411666666666699,1029
33,1.52748057117183,4.33518103975865,-0.8186741683253861,1.19632750315875,-0.55751264394511,-0.673380674316876,0.285671932751958,-0.852098912195227,-0.8751435679889851,-0.849224187657957,-0.215939362,0.2810304135,103
34,-0.5564203826598121,-0.347956962208685,-0.218953946270268,-0.297604673007192,-0.180943618904398,-0.313633856012981,0.580604976664089,-0.014032683554402,-0.08900417150019099,-0.033560340058287,0.2596,0.3778833333333329,1030
35,0.076314954470955,0.048731296916972,-0.41177448919723203,0.109954154325214,-0.44517127354134606,0.32697465003564,-0.36703437544329204,-0.3956490813406289,-0.5463985270284529,-0.525727039177888,0.18101666666666696,0.3056,1031
36,-0.5179956774243811,-0.8042553428943309,-0.669641870082056,1.21593037901131,-0.557794436680236,-1.04174826327025,-0.608532239913211,-0.651173780097935,-0.653165897763132,-0.6460583113596129,-0.142183333333333,0.106983333333333,1032
37,0.564369711112664,0.159055512240357,-0.382304020986819,-0.141956557718063,-0.4707204815261479,-0.04780113661612,-0.91085223332873,-0.614580252830051,-0.6042877829945179,-0.591577349126805,0.18753333333333302,0.3509,1033
38,-0.858102934887825,-1.0753240118406702,-0.648312898754808,0.802719778044409,-0.941877934657654,-1.09374290398028,-1.23824368214603,-0.8892627782962079,-0.8225851680395709,-0.842833185355871,-0.0995,-0.072333333333333,1034
39,0.175868897029538,-0.39163903288830293,-0.39972938037160405,0.033821141860558,-0.41586482908818995,0.13652480448488902,-0.8124888238166508,-0.57493557896116,-0.466606355444725,-0.47446547164470004,0.008483333333333,-0.02185,1035
40,-0.103476638140594,-0.554937632834915,0.14150388237740197,-0.281398284732952,-0.473162685230578,-0.56907744858988,-0.501840996502815,0.241196257409755,-0.013550393583621001,0.006831307884598001,-0.02,-0.16918333333333302,1036
41,0.064013277171776,0.139137048089935,0.6244776950682579,-0.49326397714209,0.23404314902522602,1.0651178413906601,0.695758659639069,0.9588789971364391,0.7190171913459341,0.769803789557781,0.19918333333333302,0.22123333333333303,1037
42,-0.20631432869329602,0.274948650168286,0.10713042214071701,0.051635462343651996,0.053977591279393,0.19707185368223998,0.6502330217019929,1.08873067756539,1.0483285883312101,1.08094467658714,0.1332,0.22153333333333303,1038
43,-0.294058952798176,-0.35670272409320797,-0.23544744045316604,-0.27670151238670004,0.046463118342687,0.071505387329578,-0.04863915613892,-0.23023941687525698,-0.226663755526267,-0.228500558714988,0.288466666666667,0.130283333333333,1039
44,2.19936765339776,1.2853224161398702,-0.346269200233372,0.19781512929829798,-0.58165288825428,-0.7707318250634259,0.45641907868531706,-0.293484995752011,-0.40732510586125104,-0.4209274607881379,-0.3835948866666671,0.421212638666667,104
45,-0.145139658529354,-0.327544802491107,0.04110709492765,-0.575818141432814,0.313132976684063,0.814715615089267,0.476700939807265,0.09108422334113801,0.028188565779939997,0.023773434562466,0.39165,0.2963,1040
46,-0.286726907186129,-0.116241300777709,0.248474464755988,-0.8305700044468579,0.672324783058641,0.7126211186576541,0.387916475260751,0.603047479205366,0.5733113510582221,0.5744343197503199,0.28175,0.2669,1041
47,-0.5019940584277159,-0.315698309558659,-0.462072164939148,0.32695746194301395,-0.34776491809928606,-0.425196649176711,-0.116872007894965,-0.035942641109081,-0.177449282136101,-0.12135275758727601,0.29443333333333305,0.22456666666666697,1042
48,-0.5180053310460979,-0.271582592934716,0.35929081562828,-0.433382809157131,3.23992625461959,2.1245184437477698,2.02288806874959,0.742541228582708,0.872260358530899,0.871664539806455,0.057033333333333006,0.311466666666667,1043
49,0.137315167380298,-0.463768449650141,-0.008377857541438001,-0.762840305701847,0.288335215992931,0.14499100526571398,1.0500587578818101,-0.151233186037943,-0.14482614871566,-0.179398350838121,0.552566666666667,0.501,1044
50,-0.5838509969972521,-0.702173668499825,-0.6649751179121159,0.084720700258401,-0.28238900354993796,-0.832479742121312,-0.13953346440915698,-0.6473687085033989,-0.692981081443616,-0.664903601499001,-0.023366666666667004,0.011366666666667,1045
51,0.233618896999337,-0.09915977500984499,0.064279766768775,-0.40227841063191205,-0.25157966450944097,0.24139455760791,-0.23569531185472,0.04921146181905799,0.029599512571410996,0.063052636960693,0.25465,0.41471666666666707,1046
52,-0.141719569909292,-0.7862979005276071,-0.05518360776553,-0.73620627912543,-0.147879937982889,-0.7004155758017341,-0.064828040078454,-0.10841499651417,-0.229302607111264,-0.24943120168811803,0.34558333333333296,0.287916666666667,1047
53,0.812588779805336,0.400801135417139,0.07445786558952901,-1.01008881608136,-0.0246425818209,1.66941478291381,-0.811695479196115,-0.364801589126702,-0.325222972020139,-0.348147076636055,0.050666666666667,0.5064,1048
54,0.638361532723408,0.20896571760839303,0.7778250504420671,-1.08101840741164,-0.28163755625626696,0.49014085466814294,-0.380645069847159,0.05160120954821,0.019373800588051,-0.0026933253948509994,0.182816666666667,0.6233,1049
55,1.4630572190071398,2.45250802002446,-0.18826497708903198,-0.20812079409296397,-0.005104952185463,0.9326435020981391,1.00895642400288,-0.015054706243437998,-0.182573170351819,-0.229084236674897,0.0885252225,0.369118625133333,105
56,0.012548672090635,-0.152670731927259,-0.426108847305002,-0.5053152498803489,-0.269990123204372,0.098316121322865,-0.142298292785475,-0.595050301698052,-0.516045319549432,-0.48722807668323903,0.279766666666667,0.37655,1050
57,-0.252739902394105,0.350238642067125,-0.49431605979920396,0.007974680464632001,-0.522570344789424,-0.866039660983264,-0.710800269321457,-0.41448133990374997,-0.6555364029477329,-0.6121264054367149,0.16841666666666696,0.23913333333333303,1051
58,0.171624162990008,0.052699602645971996,-0.119370454375914,-0.807522850340088,-0.47513523437646293,-0.30860896254763,-0.504528933296741,-0.292117303291515,-0.399590294344247,-0.37249779729784205,-0.022883333333332995,0.5423166666666671,1052
59,0.19462805676829104,0.466543480072647,0.664562578010644,-1.45510063158642,0.557447278038738,0.359422105118239,-0.435869498090419,0.147049429945568,0.009425743261483,-0.010444742671861,0.08863333333333301,0.4352166666666671,1053
60,0.857851393427386,0.44292805659112605,0.025099592869113,-0.909790305403027,-0.102135583980688,0.816815898384442,-0.6538259585587479,-0.393563757583628,-0.40525149504499,-0.404187168267351,-0.20866666666666697,0.65265,1054
61,0.93257558077934,0.713301431268789,-0.139274752666953,-0.8556697663344309,-0.38035894446225105,-0.5559523252760539,-0.5096959891709439,-0.489667512521186,-0.5118521583298751,-0.515314306998369,-0.07225,0.523633333333333,1055
62,-0.571110409574311,-0.443085343591436,-0.124196754611305,-0.366360133469978,-0.305683869653729,0.237357483658382,-0.915749961240499,-0.318726903655125,-0.45163553753180696,-0.452767352088253,0.06635,0.50715,1056
63,0.4894187960231121,0.397424082402822,1.4903579984929902,-1.1458058282246102,0.0008126952521930001,0.1417363897987,-0.5279588435442479,0.253388919672754,0.196885220932508,0.20572099337733302,-0.0064333333333329995,0.673066666666667,1057
64,0.555135239938192,0.359449765773063,2.02745509134899,-1.2990884996601,0.229628396174911,0.498785099072095,-0.5797140534477478,0.461864020400411,0.34275822587389393,0.348996689706521,-0.19399999999999998,0.556883333333333,1058
65,0.484342499233731,0.47099473195339703,1.86690173831192,-1.65188780225348,0.5245714589406459,0.12285099931937501,-0.36589912067886504,0.384315173718298,0.27614342691032695,0.24786230776216298,-0.157183333333333,0.7080666666666671,1059
66,0.5407985813634121,-0.03613772374291,-0.45234135489197297,0.24531942276647895,-0.42225213108438997,-0.939389103688759,0.372468675412884,-0.428607537472739,-0.33445875648918,-0.308056878053098,-0.209003153666667,0.000625166,106
67,0.722174721533328,0.32249388523380296,0.6068135641761271,-0.8618288657322758,-0.070011212176267,1.06739397193427,-0.407088975700567,0.05834561448686,-0.017763458303557,-0.006812446472959001,0.20266666666666697,0.5139,1060
68,0.884901855491001,0.262652918986995,0.803058776380369,-1.1386679165673002,0.143118026491075,1.48115129109131,-0.295111219349568,0.208062555500013,0.13009903634422001,0.07005933025238702,0.5872,0.51155,1061
69,-0.30515219705817304,-0.8302497438038,-0.40736102682659203,-0.37580871986844505,0.17449095100182602,-0.05742400321688901,0.339201854056361,-0.010749635216048001,0.120672802634815,0.015899676731192,0.054133333333333006,0.303783333333333,1062
70,0.5747519587375279,0.11545529758096698,0.205872361138849,-1.07849128322081,-0.155300480007887,0.958890728710597,-0.5785142241040179,-0.286477640697861,-0.21753703095525398,-0.252886023876213,0.155883333333333,0.4935,1063
71,0.7518890194217809,-0.15912295089355302,2.23258970690017,-1.5339505370615403,0.24061831284484397,2.0607280355036797,-0.9572453216381199,0.18863037580855604,0.154908645258447,0.096674459763327,0.05445,0.65055,1064
72,0.6043959256943421,0.9182607014509692,-0.45824330651818795,-0.364939116900889,0.239679003727756,0.360777405574008,-0.546632509757617,-0.434142456587106,-0.45377914138154796,-0.404179893430239,0.2544,0.48545,1065
73,-0.17752546567382999,0.100697714458338,1.11192884838591,-0.361676479767605,0.949984558069951,1.3019560812609199,0.7907225822038029,1.7540990829392702,1.5299428054117599,1.5919078893575098,0.36353333333333293,0.4035333333333329,1066
74,-0.490996478444152,-0.49085927625007597,-0.505086826443526,1.16409165186395,-0.40431132694800304,-0.829012627403258,-0.666833654241912,-0.289284440146566,-0.27362010018235394,-0.253985770811239,-0.004433333333333,-0.001129629629635,1067
75,-0.12573072108045402,0.15985350915743,0.084468001610048,-0.400204195048524,-0.407974632504648,-0.49364172447784604,-0.441725296329389,-0.026504781220776,-0.23502195168647502,-0.18225970843501396,0.3971666666666671,0.32675,1068
76,0.475978851508661,-0.463153512656884,0.253224691000155,-1.6795109348551398,1.51357002832295,2.17599625003908,-0.085719008965667,-0.43801118875972206,0.039502387246501,-0.118459867181673,0.00225,0.35315,1069
77,3.71661428620224,3.2091543594916403,-0.37082585954996006,-0.079156194874711,-0.543423007188785,-0.09424265574839401,0.5776071261793421,-0.44918678043597204,-0.393884182174351,-0.42192194907224106,-0.091311390666667,0.273826001666667,107
78,-0.528524051559436,-0.44497799659004295,-0.44401138983499394,-0.218887014409892,0.38677481146378795,0.38851157785008295,-0.16370791630811,0.109062602635627,0.416384642591937,0.365353050655215,0.034933333333333,0.3693833333333329,1070
79,-0.808814616512994,-0.609370931838721,0.038107409702942005,0.27035294688745304,0.277814953881542,-0.013322995861265001,0.9954806541520931,0.841199844765136,0.6212503728522621,0.619764136320713,0.37,0.27646666666666697,1071
80,-0.47541626385370894,-0.076150922930713,0.930391542371821,-0.1424825017987,0.6188780942963149,0.38122908575254605,0.759602787363739,2.6777166903982597,2.8902926541712404,2.98003241742701,0.3745666666666671,0.3911166666666671,1072
81,-0.7221770373996059,0.08807878034564,-0.402385088568032,0.548324371107492,0.016029502949025,0.11822419876618101,0.40602444660503606,0.09033580430344099,0.042618212603774006,0.065647494046455,0.3351,0.125483333333333,1073
82,-0.531346707680681,-0.30469395760613105,0.810161355424047,-0.48436391764804,0.70134943477667,0.8980728390595609,1.1523463102492901,2.04600342375714,1.94184170121904,1.98935872447577,0.45456666666666706,0.4729,1074
83,-0.35838935768947994,0.059493281079495995,0.8336710504912821,-0.3589869293862771,0.5334009646412771,0.762849599571888,1.57637115595548,2.29308130209627,2.29299875757025,2.37577721291724,0.41315,0.5395333333333329,1075
84,-0.788166366030432,-0.22438576859814302,1.32498053691578,-0.874831606606722,1.03780996051771,1.22687932713692,0.8634124588219692,2.31040095404776,2.09254069035708,2.12556836402503,0.34955,0.4184,1076
85,-0.8555202029982321,-0.461135883757245,0.521816815299629,-0.072146875170843,0.36648573453468003,0.486586022235997,0.8765174400801758,1.5175838432999298,1.23967008484296,1.24826108879177,0.35315,0.157316666666667,1077
86,-0.643945099475173,-0.096996383589526,1.5773050760504,-0.6930532049272969,1.55818721138464,1.4044155877109599,1.55824015537337,3.1369757641730804,4.16527024005172,4.31074196244125,0.39975,0.4752833333333329,1078
87,0.506753282962935,-0.102893145746783,0.063679906059784,-0.762300371286266,0.791429179105441,1.34773374614382,0.426684656594385,0.12454310244116601,0.195630866073828,0.163599953854548,0.4880666666666671,0.4707,1079
88,-1.1418451921524098,-0.9901955862940791,6.3213565429886405,-2.20180449936771,1.1513724327736898,1.9110282159021101,0.017209962077972,3.84021889038342,5.29002951095324,5.39206589868032,-0.1260224435,-0.049430784500000005,108
89,-0.668834959956276,0.126263943044306,4.14674958660029,-1.03170109658387,0.616717683327011,1.3312152239373898,0.836051267674004,3.97442125330819,3.92309976987634,4.0421949538033,0.3805166666666671,0.23588333333333303,1080
90,-0.7270016800343159,-0.591456548426725,-0.7186774778473001,0.575946740013064,0.002973106221497,-0.541665457025817,-0.266648968142385,-0.647114424566901,-0.5129269961065039,-0.455565444827105,0.17436666666666698,0.021983333333333,1081
91,-0.616572279675567,-0.527018414362221,1.08499604774306,-0.288830045710261,0.5508721142191191,0.977247204710425,1.13101482137708,2.90157067509571,2.7327210537944104,2.76193512187021,0.5380666666666671,0.45285,1082
92,-0.077133780508842,-0.345805739487758,1.30913430759366,-0.43504777805143496,0.28636266684704603,0.321136411568726,0.706710853749621,2.1609018077963604,1.9723767933798502,2.0173393300140403,0.3883,0.47675,1083
93,-0.54441672568869,0.041396211007665,-0.6629621944621329,0.5256475031403339,-0.69916045880203,-1.0105793728027601,-0.261813463019686,-0.568888964330249,-0.68739654859192,-0.661790895895804,0.24288333333333303,0.034383333333333,1084
94,-0.589983170593107,-0.575155247329023,0.0031901281172300004,-0.7479445989613521,0.41082112486125,0.654271130515158,2.48902795903125,0.808044933522573,0.641905925407443,0.5369816974862229,0.45595,0.34665,1085
95,-1.137105343798,-0.9819395687737759,-0.29312320780855394,0.22700549983699803,-0.279383214375255,-0.458113716622238,-0.6182018727447429,0.053981281130131,0.11218215403060401,0.185626648445163,0.31263333333333304,0.19395,1086
96,0.097075945535136,-0.333574206040911,0.61286547722996,-0.7534000249783531,5.30913030865347,2.33856860986538,0.7490552148506581,0.7230311184394771,0.5654944944183679,0.5813357867464051,0.25218333333333304,0.519633333333333,1087
97,1.0762814054810799,-0.005621533786481,2.1876841825396802,-1.5857528619466599,0.6240442944403,1.2080179595057399,0.6907614803793312,0.5208230334741091,0.635666593742308,0.5980639017484201,0.5605,0.46345,1088
98,0.569933421892353,-0.26796679998469,2.83150926709865,-1.86863784688893,1.1260110866122999,1.25407223032588,0.080792167100605,1.04852723062861,1.22412926539383,1.2473766937238,0.4752833333333329,0.4693666666666671,1089
99,3.44546283411404,3.27952740443001,-0.5040749484061929,0.016524667711667,-0.399051195892309,-0.586858611694932,2.35217511659585,-0.334598977917136,-0.36551396029139005,-0.37005912101987803,0.020692081666667,0.02319079,109
100,-0.15257344742420598,0.074295556049133,2.42487433612407,-1.3854923053751698,0.031903827027817,0.126276382918362,0.308916519566911,2.27525660087076,2.1026554719775103,2.09539397618123,0.3813666666666671,0.4959166666666671,1090
101,-0.07654438560404801,-0.10556874526971301,0.007556073965776999,-0.10903530813341199,1.1139879299135702,0.666960685273718,0.917864244989859,0.331096689742726,0.388987247115247,0.44201826423877394,0.266216666666667,0.38518333333333293,1091
102,-0.313229433798864,0.12524922142589803,0.19098737569188698,-0.703960179340725,5.45462929089046,2.5081313439557498,0.7079828651899649,0.873042123105522,1.3199277700613201,1.4334098807571498,0.4367833333333329,0.5203166666666671,1092
103,0.23005085113521398,0.15094202302028398,0.819855945409547,-0.648876298101088,0.246442029370792,1.36901579322775,0.439520776409752,0.86343168896845,0.37299733259518697,0.37462379688759795,0.42395,0.4944166666666671,1093
104,-0.615773645887241,-0.22271621496699698,2.2357781908468,-1.56377794212506,3.0794922574209,3.23939727434312,2.12065550538511,3.26004075131622,3.38918942767861,3.4182088482075,0.38195,0.4393166666666671,1094
105,0.524295209354553,-0.288740668648697,1.4723084729848301,-1.33216930682753,0.48051786134920393,0.960984697428544,0.037433759226349,0.244354786439296,0.315759347481765,0.278496040605373,0.4629833333333329,0.4812333333333329,1095
106,-1.2860664508821298,-0.603181464472621,-0.60213957683551,0.9955930717535301,1.9618083389974998,0.3687476374956521,1.0059921053521501,0.19032539571427698,0.47838036468662204,0.373583866415214,-0.07171666666666701,0.07235,1096
107,0.46980025299281397,-0.24152365777763699,-0.601899035258653,-0.06422324699115599,-0.010459014152867,-0.609418811573724,-0.11230376830472098,-0.689573000241724,-0.6165266982197409,-0.5571080759170469,0.300366666666667,0.344816666666667,1097
108,0.5137570020513951,0.337456002336901,2.29012616422586,-1.29748550398197,0.14358768104962,0.718072383359268,0.07669183928192301,0.292922171240195,0.099613025146273,0.127195524588508,0.5021833333333329,0.4994833333333329,1098
109,0.157747258011725,0.14006066228346398,1.105217133121,-0.8419695863911191,0.37503344750018397,0.485707197814055,0.677648215445668,1.54853901115897,1.5898403370416698,1.6268177057229098,0.3657833333333329,0.5181166666666671,1099
110,3.1933418111139704,4.33662552603662,-0.717630202951715,0.8213807562764641,-0.467151106881213,-0.440242227608152,2.16542203326771,-0.600676997602824,-0.569002217168766,-0.545763812084521,-0.36230851871666603,-0.17315648333333303,110
111,0.19506657539496103,0.457217686515411,-0.38202581804887,0.304763013937698,-0.35114643092080394,-0.201054965009324,0.823841835735708,-0.026627801867056,-0.340598585102463,-0.30867128164175606,0.38168333333333293,0.4279,1100
112,-0.8670271818704841,-0.6144759713638139,-0.8301677482218051,2.06958719015202,-0.6352874388400239,-0.689865152715639,-1.29112807320126,-1.0498797851366701,-0.8959700870610121,-0.8537165443222259,0.00365,-0.052716666666666995,1101
113,-0.6578386037317819,-1.25023362304459,-0.022670070617768996,-3.5613561757105696,-0.848322746595657,-0.746410132685047,-0.4759384748281071,-0.21567893296757298,-0.12163524156420501,-0.41096592858324105,-0.45023333333333293,0.08115,1102
114,-1.4088257938145199,-0.9095801287260931,-0.877101105960862,2.9145063889766,-0.9361481490434159,-1.08435710857237,-1.29884453317109,-1.13819564247676,-0.9916705016410609,-0.9791699676692879,-0.23036666666666697,-0.1964,1103
115,-0.35428678867689295,-0.518306578576707,0.192821637336475,-0.309850667574764,-0.001535577540527,0.087542766205962,-0.527666729938079,-0.05009314307482,-0.147385944355569,-0.11727387460048899,0.2227,0.3581666666666671,1104
116,-0.594849054007679,-0.90751283130988,-0.35723872842907506,-0.049081275424068004,0.056138002248695994,0.06242365254250701,0.13934057107533898,-0.05562956085172,0.097945922241409,0.087253087619836,-0.156066666666667,0.026366666666667007,1105
117,0.503279415185269,-0.5033376177500921,-0.21433579070501502,-0.7455062888718159,0.052756489427178,0.05108981005997,-0.44382377380514504,-0.5916654420462378,-0.42439095601668997,-0.480509926386661,-0.2652,0.042516666666666994,1106
118,-0.7118815490353849,-0.9446491675501659,-0.7683940028930729,0.8476721663242841,-0.897354682507668,-1.08684875838222,-1.0362972765508,-0.943403037469131,-0.839291997303952,-0.822788580760128,-0.2147,-0.123016666666667,1107
119,-0.7159422862750309,-0.9226584036222472,-0.73601236277179,0.5472226982724571,-0.47391413252424797,-1.04276724385195,-1.1952730790189199,-0.8279725956506708,-0.7766592357254909,-0.768290878909152,-0.04296666666666699,-0.076116666666667,1108
120,-1.5489155247606599,-1.24863044103437,-0.869496882520825,2.10731265498654,-0.749413496566256,-0.992248155111844,-1.19039801273935,-1.08830751244823,-0.9406310508853092,-0.9143092194820569,-0.201533333333333,-0.4443666666666671,1109
121,-0.44133626296138206,-0.8017349052076329,-0.6361196767284971,1.4694991828531399,-0.159433440123076,-0.535193839008319,-0.785892048645386,-0.6886638659370521,-0.54907934805199,-0.649640151999339,0.010262562166666999,0.102395379866667,111
122,0.161571127386379,0.264550284213969,0.018428066586155,-0.262933530052744,-0.17089301135155302,0.290342277532341,0.3921725054703979,0.16036840226220597,0.203232286792969,0.206113522948624,0.112016666666667,0.4615166666666671,1110
